रातोंरात संजय गांधी को Maruti कार का (Start: 0.88s, Duration: 5.12s)
थे। यूनिस और शुक्ला साथ में एक (Start: 1428.08s, Duration: 4.479s)
ऑर्गेनाइजेशन चला रहे थे। इसका नाम था द (Start: 1430.24s, Duration: 4.08s)
कम्युनिकेशन सेंटर इंडिया। इस (Start: 1432.559s, Duration: 4.0s)
ऑर्गेनाइजेशन को सरकार से लाखों रुपए का (Start: 1434.32s, Duration: 5.12s)
फंड मिल रहा था। जिसके जरिए संजय का पीआर (Start: 1436.559s, Duration: 5.201s)
किया जा रहा था। इस तरह से संजय ने पूरे (Start: 1439.44s, Duration: 4.4s)
के पूरे सिस्टम को अपने कंट्रोल में कर (Start: 1441.76s, Duration: 4.72s)
रखा था अपने फायदे के लिए वो भी टैक्स के (Start: 1443.84s, Duration: 4.88s)
पैसे पर। वहीं फाइनेंस मिनिस्ट्री प्रणब (Start: 1446.48s, Duration: 4.96s)
मुखर्जी के पास थी। केआर पुरी रिजर्व बैंक (Start: 1448.72s, Duration: 5.04s)
में थे और एसआर मेहता इनकम टैक्स में थे। (Start: 1451.44s, Duration: 4.4s)
कॉमर्स मिनिस्ट्री डीपी चट्टोपाध्याय के (Start: 1453.76s, Duration: 4.399s)
पास थी और एन के सिंह के पास थी। दोनों (Start: 1455.84s, Duration: 4.48s)
संजय के आदमी थे। स्टील मिनिस्ट्री पर (Start: 1458.159s, Duration: 4.4s)
चंद्रजीत यादव के जरिए संजय का कंट्रोल (Start: 1460.32s, Duration: 4.64s)
था। वहीं होम मिनिस्ट्री भी ओम मेहता के (Start: 1462.559s, Duration: 4.641s)
जरिए संजय के ही कंट्रोल में थी। वहीं (Start: 1464.96s, Duration: 5.04s)
सीबीआई के हेड थे डी सेन जो संजय से ही (Start: 1467.2s, Duration: 4.88s)
ऑर्डर्स लेते थे। डिफेंस मिनिस्ट्री में (Start: 1470.0s, Duration: 4.559s)
बंसी लाल मिश्रा और जेबी पटनायक थे जो (Start: 1472.08s, Duration: 4.479s)
संजय के ही एजेंट थे। इन लोगों के जरिए (Start: 1474.559s, Duration: 4.161s)
संजय कुछ भी कर सकते थे और उनका सरकार पर (Start: 1476.559s, Duration: 4.561s)
पूरा कंट्रोल था। क्योंकि अब इमरजेंसी लग (Start: 1478.72s, Duration: 5.12s)
चुकी थी। अब संजय को कुछ करके दिखाना था। (Start: 1481.12s, Duration: 5.12s)
संजय ना तो स्कूल में कुछ कर पाए और ना ही (Start: 1483.84s, Duration: 5.12s)
Maruti बना पाए थे। संजय ने देश भी नहीं (Start: 1486.24s, Duration: 5.12s)
देखा था लेकिन दिल्ली पूरी देखी थी। ऐसे (Start: 1488.96s, Duration: 4.64s)
में संजय ने फैसला लिया कि वह दिल्ली में (Start: 1491.36s, Duration: 4.88s)
कुछ ऐसा करके दिखाएंगे जिसे लोग याद रखें। (Start: 1493.6s, Duration: 4.88s)
इंदिरा ने दिल्ली का पूरा कंट्रोल संजय को (Start: 1496.24s, Duration: 5.36s)
दे रखा था। सिविक बॉडीज के भी काम संजय के (Start: 1498.48s, Duration: 4.72s)
कहने पर ही होते थे। इसके लिए उनके (Start: 1501.6s, Duration: 4.24s)
पसंदीदा लोग अपॉइंट किए गए। हालांकि एक (Start: 1503.2s, Duration: 4.64s)
चीज की अभी भी कमी थी। संजय ना तो (Start: 1505.84s, Duration: 4.319s)
ऑफिशियली कांग्रेस का हिस्सा थे और ना ही (Start: 1507.84s, Duration: 5.04s)
सरकार में ही उनके पास कोई पद था। ऐसे में (Start: 1510.159s, Duration: 4.88s)
यूथ कांग्रेस में उनकी एंट्री करवाई जाती (Start: 1512.88s, Duration: 4.72s)
है। आर के धवन ने सारा इंतजाम किया। यूथ (Start: 1515.039s, Duration: 4.24s)
कांग्रेस में संजय को एग्जीक्यूटिव (Start: 1517.6s, Duration: 4.0s)
काउंसिल में चुना गया। कहने को संजय यूथ (Start: 1519.279s, Duration: 4.161s)
कांग्रेस के अध्यक्ष नहीं थे। लेकिन उनके (Start: 1521.6s, Duration: 4.72s)
सारे कंपटीशन या तो हटा दिए गए थे या फिर (Start: 1523.44s, Duration: 5.119s)
किनारे लगा दिए गए थे। पश्चिम बंगाल की (Start: 1526.32s, Duration: 4.959s)
युवा कांग्रेसी प्रिय रंजन दास मुंशी से (Start: 1528.559s, Duration: 5.12s)
इस्तीफा ले लिया गया था। वहीं अंबिका सोनी (Start: 1531.279s, Duration: 4.88s)
को किनारे कर दिया गया था। अंबिका अब कहने (Start: 1533.679s, Duration: 4.48s)
को ही यूथ कांग्रेस की प्रेसिडेंट थी। (Start: 1536.159s, Duration: 4.721s)
असली बॉस संजय गांधी ही थे। संजय ने आते (Start: 1538.159s, Duration: 4.88s)
ही यूथ कांग्रेस की मेंबरशिप बढ़ाने पर (Start: 1540.88s, Duration: 4.399s)
जोर दिया। बिना कुछ देखे ही यूथ कांग्रेस (Start: 1543.039s, Duration: 4.721s)
की सदस्यता बांटी जाने लगी। अधेड़ उम्र के (Start: 1545.279s, Duration: 4.64s)
लोगों को भी यूथ कांग्रेस की सदस्यता दी (Start: 1547.76s, Duration: 4.32s)
गई। क्रिमिनल्स भी अब संगठन में शामिल हो (Start: 1549.919s, Duration: 4.321s)
गए। यूथ कांग्रेस के नाम पर वसूली और (Start: 1552.08s, Duration: 4.8s)
गुंडागर्दी भी अब आम बात थी। संजय के आने (Start: 1554.24s, Duration: 5.439s)
तक जहां यूथ कांग्रेस में 7 लाख सदस्य थे, (Start: 1556.88s, Duration: 6.159s)
वहीं फरवरी 1977 तक यह संख्या 60 लाख (Start: 1559.679s, Duration: 5.36s)
पहुंच जाती है। धीरे-धीरे यूथ कांग्रेस के (Start: 1563.039s, Duration: 4.24s)
जरिए संजय ने अपनी राजनीतिक पहुंच बढ़ानी (Start: 1565.039s, Duration: 4.24s)
शुरू कर दी। वे लगातार कार्यक्रमों और (Start: 1567.279s, Duration: 4.161s)
सभाओं को संबोधित करते एक के बाद एक (Start: 1569.279s, Duration: 4.721s)
उन्होंने अलग-अलग शहरों के दौरे किए। अब (Start: 1571.44s, Duration: 4.96s)
यह कहा जाने लगा कि इंदिरा के बाद देश की (Start: 1574.0s, Duration: 4.96s)
बागडोर संजय के पास ही जाएगी। इंदिरा ने (Start: 1576.4s, Duration: 4.48s)
इमरजेंसी के लिए 20 पॉइंट्स का एक (Start: 1578.96s, Duration: 4.48s)
प्रोग्राम पेश किया था। इधर संजय ने अपना (Start: 1580.88s, Duration: 5.039s)
पर्सनल पांच पॉइंट का प्रोग्राम पेश कर (Start: 1583.44s, Duration: 4.64s)
दिया। इसमें फैमिली प्लानिंग, ट्री (Start: 1585.919s, Duration: 5.12s)
प्लांटेशन, कास्ट सिस्टम और दहेज प्रथा को (Start: 1588.08s, Duration: 5.68s)
खत्म करना और इलिटरेसी को खत्म करना और (Start: 1591.039s, Duration: 5.201s)
झुग्गी झोपड़ियों यानी स्लम्स से मुक्ति (Start: 1593.76s, Duration: 5.12s)
जैसे पॉइंट्स शामिल थे। इन फाइव पॉइंटर्स (Start: 1596.24s, Duration: 5.039s)
को लागू करने की शुरुआत हुई थी दिल्ली से। (Start: 1598.88s, Duration: 5.039s)
संजय को झुग्गी झोपड़ियों से नफरत थी। ऐसे (Start: 1601.279s, Duration: 4.721s)
में उन्होंने दिल्ली से झुग्गी झोपड़ियों (Start: 1603.919s, Duration: 4.321s)
को हटाने का फैसला लिया। तुर्कमान गेट एक (Start: 1606.0s, Duration: 4.0s)
ऐसी ही झुग्गी झोपड़ियों वाला एक बड़ा (Start: 1608.24s, Duration: 4.559s)
इलाका था। यहां रोजाना कमाई करके अपना पेट (Start: 1610.0s, Duration: 5.279s)
पालने वाले मजदूर रहते थे। अप्रैल 1976 (Start: 1612.799s, Duration: 5.12s)
में यहां बुलडोजर पहुंच गया। बुलडोजर से (Start: 1615.279s, Duration: 4.4s)
लोगों के घर तोड़े जाने थे और उन्हें (Start: 1617.919s, Duration: 4.081s)
डीडीए के बनाए गए ट्रांजिट कैंप्स में (Start: 1619.679s, Duration: 5.201s)
भेजा जाना था। तुर्कमान गेट के लोग इसके (Start: 1622.0s, Duration: 5.279s)
लिए तैयार नहीं थे। वह विरोध पर उतर आए और (Start: 1624.88s, Duration: 5.2s)
उस समय डीडीए के अध्यक्ष जगमोहन थे। संजय (Start: 1627.279s, Duration: 4.961s)
का जगमोहन को क्लियर ऑर्डर था कि तुर्कमान (Start: 1630.08s, Duration: 4.479s)
गेट की झुग्गियां हर कीमत पर तोड़ी जानी (Start: 1632.24s, Duration: 4.88s)
चाहिए और जब यह पूरी तरह से साफ हो गया तो (Start: 1634.559s, Duration: 4.72s)
तुर्कमान गेट के निवासी बुलडोजरों के (Start: 1637.12s, Duration: 4.799s)
सामने शांतिपूर्वक तरीके से बैठ जाते हैं। (Start: 1639.279s, Duration: 4.801s)
इसके बाद पत्थर चलने की खबर आती है और (Start: 1641.919s, Duration: 4.64s)
पुलिस प्रशासन प्रदर्शनकारियों पर टूट (Start: 1644.08s, Duration: 5.04s)
पड़ता है। भयंकर टकराव हुआ और गोलियां तक (Start: 1646.559s, Duration: 4.961s)
चली। पुलिस वालों पर रेप और लूट के भी (Start: 1649.12s, Duration: 5.28s)
आरोप लगे। इस पूरे टकराव में कई लोग मारे (Start: 1651.52s, Duration: 4.88s)
जाते हैं। वहीं जब तुर्कमान गेट के लोगों (Start: 1654.4s, Duration: 4.879s)
को डीडीए की रिसेटलमेंट कॉलोनीज़ में भेजा (Start: 1656.4s, Duration: 5.279s)
गया तो उन्होंने देखा कि वहां तो काम ही (Start: 1659.279s, Duration: 4.801s)
पूरा नहीं हुआ है। कई प्लॉट खाली पड़े थे। (Start: 1661.679s, Duration: 4.721s)
आधे अधूरे निर्माण थी। ज्यादातर मकानों (Start: 1664.08s, Duration: 4.479s)
में छतें नहीं बनी थी। आम सुविधाएं भी (Start: 1666.4s, Duration: 4.48s)
उपलब्ध नहीं थी। ना तो पानी की व्यवस्था (Start: 1668.559s, Duration: 4.72s)
थी और ना ही पब्लिक टॉयलेट्स थी। स्ट्रीट (Start: 1670.88s, Duration: 4.96s)
लाइट्स भी गायब थी। स्कूल और अस्पताल का (Start: 1673.279s, Duration: 5.041s)
तो नाम ही नहीं था। इसके कारण लाखों लोगों (Start: 1675.84s, Duration: 4.719s)
को दिल्ली छोड़ने के लिए मजबूर होना पड़ा। (Start: 1678.32s, Duration: 4.8s)
देश के दूसरे हिस्सों में भी ऐसा ही हुआ। (Start: 1680.559s, Duration: 4.401s)
इसी दौरान अलग-अलग राज्यों में यूथ (Start: 1683.12s, Duration: 4.24s)
कांग्रेस की सभाओं के जरिए संजय की छवि (Start: 1684.96s, Duration: 4.88s)
मजबूत की जा रही थी। इंदिरा के बाद लाइन (Start: 1687.36s, Duration: 5.039s)
में लगे सीनियर कांग्रेस लीडर्स को किनारे (Start: 1689.84s, Duration: 4.8s)
किया जा रहा था। संजय ने यूथ कांग्रेस के (Start: 1692.399s, Duration: 4.481s)
सहारे पूरी की पूरी कांग्रेस पार्टी पर (Start: 1694.64s, Duration: 4.8s)
कब्जा करने का प्लान बना रखा था। कांग्रेस (Start: 1696.88s, Duration: 5.2s)
के सहयोगी भी संजय के निशाने पर रहते थे। (Start: 1699.44s, Duration: 5.359s)
खासकर कम्युनिस्ट पार्टी ऑफ इंडिया संजय (Start: 1702.08s, Duration: 5.12s)
कम्युनिस्ट को करप्ट और रूस के इशारे पर (Start: 1704.799s, Duration: 4.641s)
चलने वाला बताते थे। हालांकि सीपीआई ने (Start: 1707.2s, Duration: 4.479s)
इमरजेंसी का समर्थन किया था, लेकिन अब (Start: 1709.44s, Duration: 4.32s)
संजय के कहने पर इंदिरा भी सीपीआई की (Start: 1711.679s, Duration: 4.321s)
आलोचना करने लगी थी। इधर थोड़ा सा लेफ्ट (Start: 1713.76s, Duration: 4.32s)
की तरफ झुकाव रखने वाले कांग्रेसी नेताओं (Start: 1716.0s, Duration: 4.799s)
को भी अब किनारे किया जाने लगा। उड़ीसा की (Start: 1718.08s, Duration: 4.959s)
मुख्यमंत्री नंदिनी, सतपति, पश्चिम बंगाल (Start: 1720.799s, Duration: 4.561s)
की मुख्यमंत्री एस एस रे और बॉम्बे (Start: 1723.039s, Duration: 5.12s)
कांग्रेस के अध्यक्ष रजनी पटेल इन सब ने (Start: 1725.36s, Duration: 5.36s)
संजय का आईडियोलॉजिकल विरोध किया था और इन (Start: 1728.159s, Duration: 5.041s)
सबको किनारे लगा दिया गया। वहीं अंबिका (Start: 1730.72s, Duration: 4.8s)
सोनी ने संजय के नीचे काम करने का रोल (Start: 1733.2s, Duration: 4.8s)
स्वीकार कर लिया था। ऐसे में संजय के लिए (Start: 1735.52s, Duration: 5.519s)
रास्ता एकदम साफ हो चुका था। संजय के फाइव (Start: 1738.0s, Duration: 4.799s)
पॉइंट प्रोग्राम में से एक पॉइंट था (Start: 1741.039s, Duration: 4.161s)
फैमिली प्लानिंग का। संजय को चिंता थी कि (Start: 1742.799s, Duration: 4.88s)
भारत की आबादी बढ़ती जा रही है और विकास (Start: 1745.2s, Duration: 4.88s)
के लिए जरूरी है कि इसे कंट्रोल किया जाए। (Start: 1747.679s, Duration: 5.041s)
पहले के कई हेल्थ मिनिस्टर्स भी इस बात पर (Start: 1750.08s, Duration: 5.44s)
जोर दे चुके थे। इस दिशा में काम भी हुए (Start: 1752.72s, Duration: 4.8s)
थे। जागरूकता अभियान भी चलाए गए थे और (Start: 1755.52s, Duration: 4.24s)
मुफ्त में कंडोम्स भी बांटे गए थे। लेकिन (Start: 1757.52s, Duration: 4.879s)
इनसे ज्यादा कुछ फायदा नहीं मिला था। ऐसे (Start: 1759.76s, Duration: 5.68s)
में संजय ने नसबंदी का आईडिया पिच किया। (Start: 1762.399s, Duration: 5.361s)
कांग्रेस के नेता इस आईडिया के सपोर्ट में (Start: 1765.44s, Duration: 5.04s)
नहीं थे। उन्हें पता था कि भारतीय समाज (Start: 1767.76s, Duration: 5.6s)
जबरदस्ती कुछ स्वीकार नहीं करेगा। ऊपर से (Start: 1770.48s, Duration: 5.199s)
प्राइवेट पार्ट में ऑपरेशन जैसी चीज जहां (Start: 1773.36s, Duration: 4.24s)
तक कि मोहम्मद यूनुस ने भी कहा कि भारतीय (Start: 1775.679s, Duration: 4.081s)
मुसलमान नसबंदी के विचार को कभी भी (Start: 1777.6s, Duration: 4.319s)
स्वीकार नहीं करेंगे। अन्य कई नेताओं का (Start: 1779.76s, Duration: 4.639s)
कहना था कि अगर नसबंदी करनी ही है तो पहले (Start: 1781.919s, Duration: 4.961s)
इसके लिए जरूरी जागरूकता फैलानी होगी और (Start: 1784.399s, Duration: 5.121s)
इसमें कम से कम 2 साल का समय लगेगा। लेकिन (Start: 1786.88s, Duration: 5.279s)
संजय इंतजार करने के मूड में नहीं थे। ऐसे (Start: 1789.52s, Duration: 4.879s)
में उन्होंने नसबंदी करने के आर्डर दे दिए (Start: 1792.159s, Duration: 4.24s)
और पूरे देश में प्रोग्राम को लागू करने (Start: 1794.399s, Duration: 4.64s)
से पहले दिल्ली में इसकी टेस्टिंग की जानी (Start: 1796.399s, Duration: 4.721s)
थी। इसकी जिम्मेदारी चार लोगों को दी गई। (Start: 1799.039s, Duration: 4.721s)
लेफ्टिनेंट गवर्नर किशन चंद, नवीन चावला, (Start: 1801.12s, Duration: 5.679s)
विद्यावेन शाह और रुसाना सुल्ताना। संजय (Start: 1803.76s, Duration: 5.039s)
की नजर मुस्लिम मेजॉरिटी वाले पुरानी (Start: 1806.799s, Duration: 4.401s)
दिल्ली के इलाके पर थी। उनका सोचना था कि (Start: 1808.799s, Duration: 4.801s)
अगर मुस्लिम्स को नसबंदी के लिए किसी तरह (Start: 1811.2s, Duration: 4.56s)
राजी कर लिया गया तो यह प्रोग्राम फिर (Start: 1813.6s, Duration: 4.319s)
बड़ी आसानी से पूरे देश में लागू किया जा (Start: 1815.76s, Duration: 4.639s)
सकेगा। पुरानी दिल्ली में नसबंदी कैंप लगा (Start: 1817.919s, Duration: 4.401s)
दिए गए। कुछ प्रचार भी किया गया लेकिन (Start: 1820.399s, Duration: 4.721s)
नसबंदी को लेकर आशंका बनी रही। तमाम (Start: 1822.32s, Duration: 4.959s)
प्रयासों के बाद भी लोग नसबंदी करवाने (Start: 1825.12s, Duration: 5.039s)
नहीं आ रहे थे। संजय इससे नाख थे और इसके (Start: 1827.279s, Duration: 5.601s)
बाद पुलिस ने लोगों को डराना धमकाना अब (Start: 1830.159s, Duration: 5.041s)
शुरू कर दिया। कई जगहों पर लोगों को कई (Start: 1832.88s, Duration: 4.72s)
तरह की चीजें भी बांटी गई जैसे पैसे बांटे (Start: 1835.2s, Duration: 4.56s)
गए। काम से छुट्टियां भी दिलाई गई। लेकिन (Start: 1837.6s, Duration: 5.439s)
रिजल्ट यह हुआ कि हर दिन अभी भी 70 से 75 (Start: 1839.76s, Duration: 6.08s)
ऑपरेशन ही हो रहे थे। लेकिन संजय को अभी (Start: 1843.039s, Duration: 5.36s)
कुछ बड़ा करके दिखाना था। ऐसे में डीआईजी (Start: 1845.84s, Duration: 5.199s)
भडर को खुली छूट दे दी गई। हर एक कैंप के (Start: 1848.399s, Duration: 4.481s)
लिए पुलिस का कोटा फिक्स कर दिया गया कि (Start: 1851.039s, Duration: 4.081s)
उन्हें इतने लोग तो लाने ही होंगे। संजय (Start: 1852.88s, Duration: 4.48s)
के इस प्रोग्राम को सरकार का खुला समर्थन (Start: 1855.12s, Duration: 4.32s)
मिलता है। जो भी सीनियर कांग्रेस लीडर्स (Start: 1857.36s, Duration: 4.08s)
कह रहे थे कि यह प्रोग्राम कांग्रेस (Start: 1859.44s, Duration: 4.479s)
पार्टी की हार का कारण बनेगा उन्हें (Start: 1861.44s, Duration: 5.04s)
किनारे किया जाने लगा। सरकार ने ऐलान कर (Start: 1863.919s, Duration: 5.281s)
दिया कि उसका टारगेट 1 साल में 40 लाख (Start: 1866.48s, Duration: 5.76s)
नसबंदियां करने का है और 1980 के आखिरी तक (Start: 1869.2s, Duration: 6.64s)
भारत का बर्थ रेट 1.4% पर लाने का है। (Start: 1872.24s, Duration: 6.08s)
संजय गांधी की तरफ से खुली छूट मिल जाने (Start: 1875.84s, Duration: 4.8s)
के बाद नसबंदियों की संख्या बढ़ने लगी। मई (Start: 1878.32s, Duration: 5.359s)
1976 तक हर दिन 700 ऑपरेशन होने लगे थे और (Start: 1880.64s, Duration: 5.279s)
नसबंदी प्रोग्राम अब दिल्ली के बाहर उत्तर (Start: 1883.679s, Duration: 3.921s)
प्रदेश, मध्य प्रदेश, राजस्थान, बिहार, (Start: 1885.919s, Duration: 4.321s)
उड़ीसा, हरियाणा, पंजाब और हिमाचल प्रदेश (Start: 1887.6s, Duration: 4.24s)
में भी पहुंच गया था। कांग्रेस के (Start: 1890.24s, Duration: 3.439s)
मुख्यंत्रियों की जिम्मेदारी थी कि वह (Start: 1891.84s, Duration: 3.6s)
अपने-अपने राज्यों में ज्यादा से ज्यादा (Start: 1893.679s, Duration: 3.6s)
नसबंदियां करवाएं। इस कारण उनके बीच (Start: 1895.44s, Duration: 4.8s)
कंपटीशन होने लगा। अगस्त 1976 तक हर दिन (Start: 1897.279s, Duration: 5.601s)
5000 के ऊपर ऑपरेशन होने लगे। लेकिन संजय (Start: 1900.24s, Duration: 4.88s)
अभी भी इससे सेटिस्फाई नहीं थे। इस कारण (Start: 1902.88s, Duration: 5.679s)
किशन चंद और नवीन चावला ने दिल्ली में 167 (Start: 1905.12s, Duration: 7.12s)
दिनों के भीतर 167,000 नसबंदी ऑपरेशन करवा (Start: 1908.559s, Duration: 5.681s)
दिए। यह संख्या पिछले 10 सालों में हुई (Start: 1912.24s, Duration: 4.159s)
नसबंदियों के बराबर थी। अलग-अलग राज्यों (Start: 1914.24s, Duration: 4.319s)
के चीफ मिनिस्टर्स संजय गांधी से मिलने के (Start: 1916.399s, Duration: 4.16s)
लिए जब दिल्ली आते तो उन्हें पता चलता कि (Start: 1918.559s, Duration: 4.081s)
किस राज्य के मुख्यमंत्री ने कितने (Start: 1920.559s, Duration: 4.72s)
ऑपरेशंस करवाए हैं। इसके बाद मुख्यमंत्री (Start: 1922.64s, Duration: 5.12s)
उससे भी बड़ा टारगेट लेकर अपने राज्य वापस (Start: 1925.279s, Duration: 5.201s)
लौट जाते थे। अलग-अलग मुख्यमंत्री एक-एक (Start: 1927.76s, Duration: 5.519s)
महीने में दो-दो लाख ऑपरेशंस करवाने लगे। (Start: 1930.48s, Duration: 5.679s)
अब देश का पूरा फोकस नसबंदी पर आकर खड़ा (Start: 1933.279s, Duration: 5.041s)
हो गया। राज्यों के पूरे रिसोर्सेज और (Start: 1936.159s, Duration: 5.041s)
एनर्जी नसबंदी करवाने में लग रही थी। वहीं (Start: 1938.32s, Duration: 5.28s)
मीडिया के जरिए ऐसा माहौल बनाया जा रहा था (Start: 1941.2s, Duration: 4.88s)
कि सब लोग बड़ी खुशी-खुशी नसबंदी करवा रहे (Start: 1943.6s, Duration: 5.28s)
हैं। लेकिन इस ज्यादती ने लोगों के मन में (Start: 1946.08s, Duration: 5.04s)
डर पैदा कर दिया था। असलियत में लोगों के (Start: 1948.88s, Duration: 4.72s)
मन में डर था और गुस्सा भी। जिन रुसाना (Start: 1951.12s, Duration: 4.72s)
सुल्ताना को पुरानी दिल्ली में नसंदियां (Start: 1953.6s, Duration: 4.48s)
करवाने की जिम्मेदारी दी गई थी, उनके बारे (Start: 1955.84s, Duration: 4.079s)
में कहा जाने लगा कि पुरानी दिल्ली की (Start: 1958.08s, Duration: 4.56s)
सड़कों पर वह अब निगल भी नहीं सकती। उनके (Start: 1959.919s, Duration: 5.521s)
कैंपों में कई लोगों की मौत की खबर भी आई। (Start: 1962.64s, Duration: 5.6s)
नसंधी के ऑपरेशन के बाद इनफेक्शन की खबरें (Start: 1965.44s, Duration: 5.599s)
तो अब बहुत ज्यादा कॉमन थी। इधर दिल्ली के (Start: 1968.24s, Duration: 5.279s)
लेफ्टिनेंट गवर्नर किशन चंद ने सभी सरकारी (Start: 1971.039s, Duration: 4.801s)
विभागों को आदेश दिया कि जिन सरकारी (Start: 1973.519s, Duration: 4.081s)
कर्मचारियों के दो बच्चे हैं उन्हें (Start: 1975.84s, Duration: 4.16s)
नसबंदी करवानी ही होगी। नहीं तो उन्हें (Start: 1977.6s, Duration: 4.4s)
किसी भी सरकारी सुविधा का लाभ नहीं (Start: 1980.0s, Duration: 4.24s)
मिलेगा। ना तो उन्हें प्रमोशन मिलेगा ना (Start: 1982.0s, Duration: 4.88s)
सरकारी घर और ना ही छुट्टियां। नसबंदी के (Start: 1984.24s, Duration: 4.799s)
सर्टिफिकेट को हर एक सरकारी काम के लिए (Start: 1986.88s, Duration: 4.56s)
जरूरी बना दिया गया। जैसे आज आधार कार्ड (Start: 1989.039s, Duration: 4.321s)
बना दिया गया है। कोई लाइसेंस रिन्यू (Start: 1991.44s, Duration: 4.239s)
कराना हो, अस्पताल में भर्ती होना हो या (Start: 1993.36s, Duration: 4.64s)
फिर कोई जरूरी काम हो। इन सब कामों के लिए (Start: 1995.679s, Duration: 5.041s)
अब नसबंदी सर्टिफिकेट मैंडेटरी था। लोगों (Start: 1998.0s, Duration: 4.72s)
को पकड़-पकड़ कर नसबंदी कैंपों में डाला (Start: 2000.72s, Duration: 3.92s)
जा रहा था। लोग सड़कों से उठा लिए जा रहे (Start: 2002.72s, Duration: 4.079s)
थे। सिनेमा देखने पहुंचे लोगों को हॉल में (Start: 2004.64s, Duration: 4.639s)
ही बंद करके उनको नसबंदी कैंपों में भेज (Start: 2006.799s, Duration: 4.561s)
दिया गया। बच्चों और बूढ़ों की भी नसबंदी (Start: 2009.279s, Duration: 4.4s)
कर दी गई। यहां तक कि कई ऐसे लोग जिनकी (Start: 2011.36s, Duration: 5.039s)
नसबंदी हो चुकी थी, उनका फिर से ऑपरेशन कर (Start: 2013.679s, Duration: 5.36s)
दिया गया। इंदिरा गांधी तक ये सब खबरें (Start: 2016.399s, Duration: 4.961s)
पहुंच रही थी, लेकिन संजय ने उन्हें यह कह (Start: 2019.039s, Duration: 4.161s)
दिया कि इतने बड़े प्रोग्राम में कुछ (Start: 2021.36s, Duration: 4.159s)
छोटी-मोटी गलतियां तो होंगी ही। हालांकि (Start: 2023.2s, Duration: 4.56s)
किसी भी एंगल से ये छोटी-मोटी गलतियां (Start: 2025.519s, Duration: 4.481s)
नहीं थी। मैं जब खुद मथुरा के अपने गांव (Start: 2027.76s, Duration: 4.56s)
में जब मैंने नसंदिया की ये कहानियां अपने (Start: 2030.0s, Duration: 4.24s)
बचपन में सुनी थी। मुझे ठीक से याद नहीं (Start: 2032.32s, Duration: 4.16s)
है लेकिन बड़े बूढ़े बताते थे कि लोग अपने (Start: 2034.24s, Duration: 4.48s)
खेतों पर अगर गाय, भैंस, बकरी चराने गए (Start: 2036.48s, Duration: 4.0s)
हैं तब उन्हें रास्ते में ही उन्हें (Start: 2038.72s, Duration: 4.079s)
नसवंदी के लिए उठा लिया जाता था। डर के (Start: 2040.48s, Duration: 4.16s)
मारे लोग घरों से बाहर नहीं निकलते थे। (Start: 2042.799s, Duration: 3.841s)
संजय के इस नसवंदी प्रोग्राम के कारण उस (Start: 2044.64s, Duration: 3.92s)
समय के लोगों में बहुत गुस्सा बढ़ चुका (Start: 2046.64s, Duration: 4.16s)
था। पश्चिमी उत्तर प्रदेश के मुजफ्फरनगर (Start: 2048.56s, Duration: 5.2s)
में हर दिन 6000 ऑपरेशन कर दिए जा रहे थे। (Start: 2050.8s, Duration: 5.119s)
ऐसे ही 18 अक्टूबर को पुलिस ने कुछ लड़कों (Start: 2053.76s, Duration: 4.72s)
को उठाया। धीरे-धीरे बात फैल गई और लोग (Start: 2055.919s, Duration: 4.881s)
पुलिस स्टेशन के पास इकट्ठा हो गए। डीएम (Start: 2058.48s, Duration: 4.72s)
के आदेश पर पुलिस ने लोगों पर लाठी चार्ज (Start: 2060.8s, Duration: 4.4s)
कर दिया। लोगों ने बदले में पत्थर फेंके। (Start: 2063.2s, Duration: 5.679s)
भगदड़ मची, गोलियां चली, 30 लोग मारे गए। (Start: 2065.2s, Duration: 6.24s)
80 पुलिस वाले घायल हुए। अपोजिशन ने इसका (Start: 2068.879s, Duration: 4.72s)
विरोध किया लेकिन मुजफ्फरनगर की घटना को (Start: 2071.44s, Duration: 4.56s)
भी उस समय न्यूज़ से गायब कर दिया गया। (Start: 2073.599s, Duration: 4.881s)
मुजफ्फरनगर के बाद सुल्तानपुर, मेरठ और (Start: 2076.0s, Duration: 5.679s)
गोरखपुर आदि कई जगहों पर इस तरह के टकराव (Start: 2078.48s, Duration: 5.679s)
हुए। मध्य प्रदेश, बिहार, हरियाणा, पंजाब (Start: 2081.679s, Duration: 4.641s)
और पश्चिम बंगाल से भी इस तरह की खबरें (Start: 2084.159s, Duration: 5.2s)
आई। इन जगहों पर कम से कम 50 लोग मारे गए। (Start: 2086.32s, Duration: 5.279s)
दरअसल संजय गांधी चाहते थे कि नसबंदी (Start: 2089.359s, Duration: 4.48s)
मैंडेटरी करने के लिए एक कानून बने। लेकिन (Start: 2091.599s, Duration: 4.32s)
इंदिरा गांधी ने बड़ी चतुराई से इसकी (Start: 2093.839s, Duration: 4.161s)
जिम्मेदारी राज्यों पर डाल दी। उन्होंने (Start: 2095.919s, Duration: 5.2s)
सोचा कि अगर कानून सफल हुआ तो वह इसका (Start: 2098.0s, Duration: 5.599s)
क्रेडिट खुद ले लेंगी और अगर फेल हुआ तो (Start: 2101.119s, Duration: 4.48s)
यह जिम्मेदारी राज्यों की होगी। इस तरह (Start: 2103.599s, Duration: 4.48s)
